indicator_code,current_name,name_as_in_source,definitive_name,frequency,unit_as_in_source,indicator_source_name,region_name,indicator_type,functionality,,
TUMVBUS Index,Turkey Motor Vehicle buses sales (registrations) units NSA,Turkey Registered Buses,Turkey Registered Buses,monthly,,Bloomberg,Turkey,Macroeconomic,Industrial,,
TUMVCAR Index,Turkey Motor Vehicle cars sales (registrations) units NSA,Turkey Registered Cars,Turkey Registered Cars,monthly,,Bloomberg,Turkey,Macroeconomic,Industrial,,
TUMVTOT Index,Turkey Motor Vehicle sales (registrations) units NSA,Turkey Registered Total Road Motor Vehicles,Turkey Registered Total Road Motor Vehicles,monthly,,Bloomberg,Turkey,Macroeconomic,Industrial,,
TUMVSTRU Index,Turkey Motor Vehicle small trucks sales (registrations) units NSA,Turkey Registered Small Trucks,Turkey Registered Small Trucks,monthly,,Bloomberg,Turkey,Macroeconomic,Industrial,,
TUCSPT Index,Turkey Motor Vehicle stocks units NSA,Turkey Motor Vehicle Industry Production Total,Turkey Motor Vehicle Industry Production Total,monthly,,Bloomberg,Turkey,Macroeconomic,Industrial,,
,Turkey Operational Rate Cost,,Turkey Operational Rate Cost,daily,USD/T,Vale,Turkey,Steel,Margins,,
,"Turkey Pig iron in EAF, %",,"Turkey Pig iron in EAF, %",constant,%,Vale,Turkey,Metallics; Pig Iron; EAF,Margins;Costs,,
,Turkey Rebar - Scrap,,Price spread Turkey Rebar - Turkey Scrap,daily,,Platts,Turkey,Steel;Metallics;Rebar;Scrap,Prices;Spreads,,
,"Turkey Scrap in EAF, %",,"Turkey Scrap in EAF, %",constant,%,Vale,Turkey,Metallics; Scrap; EAF,Margins;Costs,,
,"Turkey Slab/Billet Fixed cost, $/t",,"Turkey Slab/Billet Fixed cost, $/t",daily,USD/T,Vale,Turkey,Steel;Billet;Slab,Margins,,
,"Turkey Slab/Billet Yield, %",,"Turkey Slab/Billet Yield, %",constant,%,Vale,Turkey,Steel;Billet;Slab,Margins;Costs,,
,"Turkey Steel Fixed cost, $/t",,"Turkey Steel Fixed cost, $/t",daily,USD/T,Vale,Turkey,Steel,Margins,,
,"Turkey Steel Making Fixed costs, $/t",,"Turkey Steel Making Fixed costs, $/t",daily,USD/T,Vale,Turkey,Steel,Margins,,
,"Turkey Steel Making Variable costs, $/t",,"Turkey Steel Making Variable costs, $/t",daily,USD/T,Vale,Turkey,Steel,Margins,,
,"Turkey Steel Making Yield, %",,"Turkey Steel Making Yield, %",constant,%,Vale,Turkey,Steel,Margins;Costs,,
,Turkey Steel Opex Rate,,Turkey Steel Opex Rate,constant,%,Vale,Turkey,Steel,Margins;Costs,,
,"Turkey Steel Steel, %",,"Turkey Steel Steel, %",constant,%,Vale,Turkey,Steel,Margins;Costs,,
,"Turkey Steel Yield, %",,"Turkey Steel Yield, %",constant,%,Vale,Turkey,Steel,Margins;Costs,,
TUUNR Index,Turkey Unemployment rate % NSA,Turkey Unemployment Rate Monthly,Turkey Unemployment Rate Monthly,monthly,%,Bloomberg,Turkey,Macroeconomic,Financial,,
UKIPDUR Index,UK Capital Goods,UK Industrial Production Durable Goods SA,UK Industrial Production Durable Goods SA,monthly,,Bloomberg,Europe,Macroeconomic,Financial,,
MPMIGBCA Index,UK Composite PMI,S&P Global/CIPS UK Composite PMI Output SA,S&P Global/CIPS UK Composite PMI Output SA,monthly,,Bloomberg,Europe,Macroeconomic,Industrial;Financial,,
MPMIGBXA Index,UK Construction PMI,S&P Global/CIPS UK Construction PMI Total Activity SA,S&P Global/CIPS UK Construction PMI Total Activity SA,monthly,,Bloomberg,Europe,Macroeconomic,Industrial;Financial,,
UKIPNDU Index,UK Consumer Goods,UK Industrial Production Non Durable Goods SA,UK Industrial Production Non Durable Goods SA,monthly,,Bloomberg,Europe,Macroeconomic,Financial,,
EUESUK Index,"UK European comission economic sentiment indicator (SA, long-term-average=100)",European Commission Economic Sentiment Indicator UK,European Commission Economic Sentiment Indicator UK,monthly,,Bloomberg,Europe,Macroeconomic,Financial,,
EURTUK Index,"UK European commission Retail confidence indicator (SA, %Balance/Diffusion index)",European Commission Retail Trade Confidence Indicator UK,European Commission Retail Trade Confidence Indicator UK,monthly,,Bloomberg,Europe,Macroeconomic,Financial,,
EUSCUK Index,"UK European commission Services confidence indicator (SA, %Balance/Diffusion index)",European Commission Services Confidence Indicator UK,European Commission Services Confidence Indicator UK,monthly,,Bloomberg,Europe,Macroeconomic,Financial,,
UKTBTTEX Index,UK Exports (SA),UK Trade Balance Value of Trade Exports SA,UK Trade Balance Value of Trade Exports SA,monthly,GBP,Bloomberg,Europe,Macroeconomic,Financial,,
UKCCI Index,"UK GFK consumer confidence indicator (NSA, % Balance/Diffusion Index)",GFK UK Consumer Confidence Indicator,GFK UK Consumer Confidence Indicator,monthly,,Bloomberg,Europe,Macroeconomic,Financial,,
UKPSNB Index,UK Government budget balance (NSA),UK PSNCR Net Borrowing,UK PSNCR Net Borrowing,monthly,GBP,Bloomberg,Europe,Macroeconomic,Financial,,
UKRPCHVJ Index,UK Harmonized CPI (Index),UK CPI EU Harmonized NSA,UK CPI EU Harmonized NSA,monthly,,Bloomberg,Europe,Macroeconomic,Financial,,
UKRPCJMR Index,UK Harmonized CPI MoM (NSA),UK CPI EU Harmonized MoM NSA,UK CPI EU Harmonized MoM NSA,monthly,,Bloomberg,Europe,Macroeconomic,Financial,,
UKRPCJYR Index,UK Harmonized CPI YoY (NSA),UK CPI EU Harmonized YoY NSA,UK CPI EU Harmonized YoY NSA,monthly,,Bloomberg,Europe,Macroeconomic,Financial,,
UKHSEALL Index,"UK House building starts (SA, Units/persons)",UK Housebuilding Starts All England SA,UK Housebuilding Starts All England SA,quarterly,,Bloomberg,Europe,Macroeconomic,Industrial;Financial,,
UKTBTTIM Index,UK Imports (SA),UK Trade Balance Value of Trade Imports SA,UK Trade Balance Value of Trade Imports SA,monthly,GBP,Bloomberg,Europe,Macroeconomic,Financial,,
UKIPI Index,"UK Industrial Production (SA, 2016=100)",UK Industrial Production SA,UK Industrial Production SA,monthly,,Bloomberg,Europe,Macroeconomic,Industrial,,
UKIPK24T Index,UK Industrial Production Energy,UK Industrial Production Energy SA,UK Industrial Production Energy SA,monthly,,Bloomberg,Europe,Macroeconomic,Industrial,,
UKMPI Index,"UK Industrial Production manufacturing (SA, 2016=100)",UK Manufacturing Production SA,UK Manufacturing Production SA,monthly,,Bloomberg,Europe,Macroeconomic,Industrial,,
MPMIGBMA Index,UK Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI SA,S&P Global/CIPS UK Manufacturing PMI SA,monthly,,Bloomberg,Europe,Macroeconomic,Industrial;Financial,,
UKVHRMM Index,"UK Motor vehicle sales (registrations, MoM)",UK New Car Registrations MoM,UK New Car Registrations MoM,monthly,,Bloomberg,Europe,Macroeconomic,Industrial,,
UKVHRR Index,"UK Motor vehicle sales (registrations, units NSA)",UK New Car Registrations,UK New Car Registrations,monthly,,Bloomberg,Europe,Macroeconomic,Industrial,,
UKVHRYY Index,"UK Motor vehicle sales (registrations, YoY)",UK New Car Registrations YoY,UK New Car Registrations YoY,monthly,,Bloomberg,Europe,Macroeconomic,Industrial,,
UKGZL2KK Index,UK Real GDP (SA,UK Gross Value Added Total Output Index,UK Gross Value Added Total Output Index,quarterly,,Bloomberg,Europe,Macroeconomic,Financial,,
UKGZGDQA Index,UK Real GDP Agriculture (SA),UK GDP Gross Value Added Chained Prices Agriculture Forestry & Fishing,UK GDP Gross Value Added Chained Prices Agriculture Forestry & Fishing,quarterly,,Bloomberg,Europe,Macroeconomic,Financial,,
UKGZGDQB Index,UK Real GDP Construction (SA),UK GDP Gross Value Added Chained Prices Construction,UK GDP Gross Value Added Chained Prices Construction,quarterly,,Bloomberg,Europe,Macroeconomic,Industrial;Financial,,
UKGZL2KX Index,UK Real GDP Manufacturing (SA),UK Gross Value Added Index Manufacturing,UK Gross Value Added Index Manufacturing,quarterly,,Bloomberg,Europe,Macroeconomic,Industrial;Financial,,
UKGZGDQS Index,UK Real GDP Services (SA),UK GDP Gross Value Added Chained Prices All Service Industries,UK GDP Gross Value Added Chained Prices All Service Industries,quarterly,,Bloomberg,Europe,Macroeconomic,Financial,,
MPMIGBSA Index,UK Services PMI,S&P Global/CIPS UK Services PMI Business Activity SA,S&P Global/CIPS UK Services PMI Business Activity SA,monthly,,Bloomberg,Europe,Macroeconomic,Industrial;Financial,,
UKUEILOR Index,UK Unemployment rate (%),UK Unemployment ILO Unemployment Rate SA,UK Unemployment ILO Unemployment Rate SA,monthly,%,Bloomberg,Europe,Macroeconomic,Financial,,
BBDXY Index,US Dollar Index,Bloomberg Dollar Spot Index,Bloomberg Dollar Spot Index,daily,USD,Bloomberg,North America,Macroeconomic,Financial,,
DGNOXDEF Index,US Durable goods ex-defense output (monthly),US Durable Goods New Orders Total ex Defense SA,US Durable Goods New Orders Total ex Defense SA,monthly,USD,Bloomberg,North America,Macroeconomic,Financial,,
NHSPSTOT Index,US Housing new starts (monthly),US New Privately Owned Housing Units Started by Structure Total SAAR,US New Privately Owned Housing Units Started by Structure Total SAAR,monthly,,Bloomberg,North America,Macroeconomic,Industrial;Financial,,
,US HRC - China HRC,,Price spread US HRC - China HRC,daily,USD/T,MultiSource,Global,Steel;HRC,Prices;Spreads,,
,US HRC - EU HRC,,Price spread US HRC - EU HRC,daily,USD/T,Platts,Global,Steel;HRC,Prices;Spreads,,
CGNOXAIR Index,US Manufacturing goods ex-defense output,Capital Goods New Orders Nondefense Excluding Aircraft SA,Capital Goods New Orders Nondefense Excluding Aircraft SA,monthly,USD,Bloomberg,North America,Macroeconomic,Industrial;Financial,,
NAPMPMI Index,US Manufacturing PMI (monthly),ISM Manufacturing PMI SA,ISM Manufacturing PMI SA,monthly,,Bloomberg,North America,Macroeconomic,Industrial;Financial,,
NFP TCH Index,US Non-farm payroll (monthly),US Employees on Nonfarm Payrolls Total MoM Net Change SA,US Employees on Nonfarm Payrolls Total MoM Net Change SA,monthly,,Bloomberg,North America,Macroeconomic,Financial,,
,US Rawmaterial - HRC,,Price spread US HRC - US Scrap,daily,USD/T,Platts,North America,Steel;HRC,Prices;Spreads,,
,US Scrap - Pig Iron,,Price spread US Scrap - Brazil Pig Iron FOB,daily,USD/T,Platts,Global,Metallics;Scrap;Pig Iron,Prices;Spreads,,
,US Scrap - Turkey scrap,,Price spread US Scrap - Turkey scrap,daily,USD/T,Platts,Global,Metallics;Scrap,Prices;Spreads,,
SAARTOTL Index,US Vehicle sales (monthly),US Auto Sales Total Annualized SAAR,US Auto Sales Total Annualized SAAR,monthly,,Bloomberg,North America,Macroeconomic,Industrial,,
,USA Billet/Slab Cost,,USA Billet/Slab Cost,daily,USD/T,Vale,North America,Steel;Billet;Slab,Margins,,
,USA Burden Cost,,USA Burden Cost,daily,USD/T,Vale,North America,Steel,Margins,,
,USA Coil Rebar Cost,,USA Coil Rebar Cost,daily,USD/T,Vale,North America,Steel; Rebar,Margins,,
,USA Crude Steel Cost,,USA Crude Steel Cost,daily,USD/T,Vale,North America,Steel,Margins,,
,USA DRI Cost,,USA DRI Cost,daily,USD/T,Vale,North America,Steel,Margins,,
,"USA DRI in EAF, %",,"USA DRI in EAF, %",constant,%,Vale,North America,Metallics; DRI; EAF,Margins,,
,"USA DRI Making Fixed costs, $/t",,"USA DRI Making Fixed costs, $/t",daily,USD/T,Vale,North America,Steel,Margins,,
,USA DRI Making Yield,,USA DRI Making Yield,constant,%,Vale,North America,Metallics;DRI,Margins,,
,USA Final Product Cost,,USA Final Product Cost,daily,USD/T,Vale,North America,Steel,Margins,,
,USA Fuel Cost,,USA Fuel Cost,daily,USD/T,Vale,North America,Steel,Margins,,
,"USA Lump in DR, %",,"USA Lump in DR, %",constant,%,Vale,North America,"Iron Ore; Lumps, Metallics, DRI",Margins;Costs,,
,USA Margin,,Steel Margin (HRC) USA ,monthly,USD/T,MultiSource,North America,Steel;HRC;BOF,Margins,,
,USA Operational Rate Cost,,USA Operational Rate Cost,daily,USD/T,Vale,North America,Steel,Margins,,
,"USA Pellet in DR, %",,"USA Pellet in DR, %",constant,%,Vale,North America,Iron Ore;Pellets,Margins;Costs,,
,"USA Pig iron in EAF, %",,"USA Pig iron in EAF, %",constant,%,Vale,North America,Metallics; Pig Iron; EAF,Margins;Costs,,
,"USA Scrap in EAF, %",,"USA Scrap in EAF, %",constant,%,Vale,North America,Metallics; Scrap; EAF,Margins;Costs,,
,"USA Slab/Billet Fixed cost, $/t",,"USA Slab/Billet Fixed cost, $/t",daily,USD/T,Vale,North America,Steel;Billet;Slab,Margins,,
,"USA Slab/Billet Yield, %",,"USA Slab/Billet Yield, %",constant,%,Vale,North America,Steel;Billet;Slab,Margins;Costs,,
,"USA Steel Fixed cost, $/t",,"USA Steel Fixed cost, $/t",daily,USD/T,Vale,North America,Steel,Margins,,
,"USA Steel Making Fixed costs, $/t",,"USA Steel Making Fixed costs, $/t",daily,USD/T,Vale,North America,Steel,Margins,,
,"USA Steel Making Variable costs, $/t",,"USA Steel Making Variable costs, $/t",daily,USD/T,Vale,North America,Steel,Margins,,
,"USA Steel Making Yield, %",,"USA Steel Making Yield, %",constant,%,Vale,North America,Steel,Margins;Costs,,
,USA Steel Natural Gas,,USA Steel Natural Gas,daily,USD/T,Vale,North America,Steel,Margins;Costs,,
,USA Steel Opex Rate,,USA Steel Opex Rate,constant,%,Vale,North America,Steel,Margins;Costs,,
,"USA Steel Steel, %",,"USA Steel Steel, %",constant,%,Vale,North America,Steel,Margins;Costs,,
,"USA Steel Yield, %",,"USA Steel Yield, %",constant,%,Vale,North America,Steel,Margins;Costs,,
,Vale BRBF Port - Seaborne prices,,Price spread Vale BRBF Qingdao Port - BRBF Seaborne,daily,USD/T,Mysteel,China,Iron Ore;Sinter Fines,Spreads;Seaborne;Ports,,
,Vale's quarterly BFP Premium,,Vale's quarterly BFP Premium,quarterly,USD,Vale,South America,Iron Ore; Pellets,Prices;Premiums,,
,Vale's quarterly DRP Premium,,Vale's quarterly DRP Premium,quarterly,USD,Vale,South America,Iron Ore; Pellets,Prices;Premiums,,
VECICONS Index,Vietnam Construction output,Vietnam Capital Construction Investment Ministry of Construction,Vietnam Capital Construction Investment Ministry of Construction,monthly,VND,Bloomberg,Southeast Asia,Macroeconomic,Industrial,,
MPMIVNMU Index,Vietnam Manufacturing PMI,Vietnam Manufacturing PMI NSA,Vietnam Manufacturing PMI NSA,monthly,,Bloomberg,Southeast Asia,Macroeconomic,Industrial;Financial,,
VIPITYOY Index,Vietnam Monthly industrial production index,Vietnam Industrial Production Index YoY,Vietnam Industrial Production Index YoY,monthly,,Bloomberg,Southeast Asia,Macroeconomic,Industrial,,
MPMIVNMA Index,Vietnam PMI,Vietnam Manufacturing PMI SA,Vietnam Manufacturing PMI SA,monthly,,Bloomberg,Southeast Asia,Macroeconomic,Industrial;Financial,,
ID00187522,Wire Rod:Steel Mills:Capacity Utilization Rate(Weekly),Wire Rod:Steel Mills:Capacity Utilization Rate(Weekly),Wire Rod: Steel Mills: Capacity Utilization Rate,weekly,%,Mysteel,China,Steel;Wire Rod,Production,,
ID00187517,Wire Rod:Steel Mills:Operating Rate(Weekly),Wire Rod:Steel Mills:Operating Rate(Weekly),Wire Rod: Steel Mills: Operating Rate,weekly,%,Mysteel,China,Steel;Wire Rod,Production,,
,Yandi Fines Port - Seaborne prices,,Price spread Yandi Fines Qingdao Port - Yandi Seaborne,daily,USD/T,Mysteel,China,Iron Ore;Sinter Fines,Spreads;Seaborne;Ports,,
,Stock of Atlas Fines at Caofeidian port,,Stock of Atlas Fines at Caofeidian port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Fuzhou port,,Stock of Atlas Fines at Fuzhou port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Huanghua port,,Stock of Atlas Fines at Huanghua port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Jiangyin port,,Stock of Atlas Fines at Jiangyin port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Jingtang port,,Stock of Atlas Fines at Jingtang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Lanqiao port,,Stock of Atlas Fines at Lanqiao port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Lanshan port,,Stock of Atlas Fines at Lanshan port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Lianyungang port,,Stock of Atlas Fines at Lianyungang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Nantong port,,Stock of Atlas Fines at Nantong port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Qingdao port,,Stock of Atlas Fines at Qingdao port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Rizhao port,,Stock of Atlas Fines at Rizhao port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Taicang port,,Stock of Atlas Fines at Taicang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Tianjin port,,Stock of Atlas Fines at Tianjin port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Zhanjiang port,,Stock of Atlas Fines at Zhanjiang port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at Zhoushan port,,Stock of Atlas Fines at Zhoushan port,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Fines at ports,,Stock of Atlas Fines at ports,weekly,10KT,Mysteel,China,Iron Ore;Sinter Fines,Stocks;Ports,,
,Stock of Atlas Lump at Caofeidian port,,Stock of Atlas Lump at Caofeidian port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Fuzhou port,,Stock of Atlas Lump at Fuzhou port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Huanghua port,,Stock of Atlas Lump at Huanghua port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Jiangyin port,,Stock of Atlas Lump at Jiangyin port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Jingtang port,,Stock of Atlas Lump at Jingtang port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Lanqiao port,,Stock of Atlas Lump at Lanqiao port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Lanshan port,,Stock of Atlas Lump at Lanshan port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Lianyungang port,,Stock of Atlas Lump at Lianyungang port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Nantong port,,Stock of Atlas Lump at Nantong port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Qingdao port,,Stock of Atlas Lump at Qingdao port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Rizhao port,,Stock of Atlas Lump at Rizhao port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Taicang port,,Stock of Atlas Lump at Taicang port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Tianjin port,,Stock of Atlas Lump at Tianjin port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Zhanjiang port,,Stock of Atlas Lump at Zhanjiang port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at Zhoushan port,,Stock of Atlas Lump at Zhoushan port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Atlas Lump at ports,,Stock of Atlas Lump at ports,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Australian Lump at Caofeidian port,,Stock of Australian Lump at Caofeidian port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Australian Lump at Fuzhou port,,Stock of Australian Lump at Fuzhou port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Australian Lump at Huanghua port,,Stock of Australian Lump at Huanghua port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Australian Lump at Jiangyin port,,Stock of Australian Lump at Jiangyin port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Australian Lump at Jingtang port,,Stock of Australian Lump at Jingtang port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Australian Lump at Lanqiao port,,Stock of Australian Lump at Lanqiao port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Australian Lump at Lanshan port,,Stock of Australian Lump at Lanshan port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Australian Lump at Lianyungang port,,Stock of Australian Lump at Lianyungang port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
,Stock of Australian Lump at Nantong port,,Stock of Australian Lump at Nantong port,weekly,10KT,Mysteel,China,Iron Ore;Lumps,Stocks;Ports,,
